0,dead
1299,dead
1300,dead
1301,dead
1302,dead
1303,dead
1304,dead
1305,dead
1306,dead
1307,dead
1308,dead
1309,dead
1310,dead
1311,dead
1312,dead
1313,dead
1314,dead
1315,alive
1316,alive
1317,dead
1318,dead
1319,dead
1320,dead
1321,dead
1322,dead
1323,alive
1324,alive
1325,dead
1326,alive
1327,alive
1328,dead
1329,dead
1330,dead
1331,dead
1332,dead
1333,dead
1334,dead
1335,dead
1336,dead
1337,dead
1338,dead
1339,dead
1340,dead
1341,dead
1342,dead
1343,dead
1344,dead
1345,dead
1346,dead
1347,dead
1348,dead
1349,dead
1350,dead
1351,dead
1352,dead
1353,dead
1354,dead
1355,dead
1356,dead
1357,dead
1358,dead
1359,dead
1360,dead
1361,dead
1362,dead
1363,dead
1364,dead
1365,alive
1366,alive
1367,dead
1368,dead
1369,dead
1370,dead
1371,dead
1372,dead
1373,alive
1374,dead
1375,alive
1376,dead
1377,dead
1378,alive
1379,dead
1380,dead
1381,dead
1382,dead
1383,dead
1384,dead
1385,dead
1386,dead
1387,dead
1388,dead
1389,dead
1390,dead
1391,dead
1392,dead
1393,dead
1394,dead
1395,dead
1396,dead
1397,dead
1398,dead
1399,dead
1400,dead
1401,dead
1402,dead
1403,dead
1404,dead
1405,dead
1406,dead
1407,dead
1408,dead
1409,dead
1410,dead
1411,dead
1412,dead
1413,dead
1414,dead
1415,dead
1416,dead
1417,dead
1418,dead
1419,dead
1420,alive
1421,alive
1422,dead
1423,dead
1424,dead
1425,dead
1426,alive
1427,dead
1428,alive
1429,dead
1430,dead
1431,dead
1432,dead
1433,dead
1434,dead
1435,dead
1436,dead
1437,dead
1438,dead
1439,dead
1440,dead
1441,dead
1442,dead
1443,dead
1444,dead
1445,dead
1446,dead
1447,dead
1448,dead
1449,dead
1450,dead
1451,dead
1452,dead
1453,dead
1454,dead
1455,dead
1456,dead
1457,dead
1458,dead
1459,dead
1460,dead
1461,dead
1462,dead
1463,dead
1464,dead
1465,dead
1466,dead
1467,dead
1468,dead
1469,alive
1470,dead
1471,alive
1472,alive
1473,alive
1474,dead
1475,dead
1476,alive
1477,dead
1478,alive
1479,dead
1480,alive
1481,dead
1482,dead
1483,dead
1484,dead
1485,dead
1486,dead
1487,alive
1488,alive
1489,dead
1490,dead
1491,dead
1492,dead
1493,dead
1494,dead
1495,dead
1496,dead
1497,dead
1498,dead
1499,dead
1500,dead
1501,dead
1502,dead
1503,dead
1504,dead
1505,dead
1506,dead
1507,dead
1508,dead
1509,dead
1510,dead
1511,dead
1512,dead
1513,dead
1514,dead
1515,dead
1516,dead
1517,dead
1518,dead
1519,alive
1520,dead
1521,dead
1522,alive
1523,alive
1524,alive
1525,dead
1526,alive
1527,dead
1528,alive
1529,dead
1530,alive
1531,dead
1532,alive
1533,dead
1534,alive
1535,dead
1536,dead
1537,dead
1538,dead
1539,dead
1540,dead
1541,dead
1542,dead
1543,dead
1544,dead
1545,dead
1546,dead
1547,dead
1548,dead
1549,dead
1550,dead
1551,dead
1552,dead
1553,dead
1554,dead
1555,dead
1556,dead
1557,dead
1558,dead
1559,dead
1560,dead
1561,dead
1562,dead
1563,dead
1564,dead
1565,dead
1566,alive
1567,alive
1568,dead
1569,alive
1570,dead
1571,dead
1572,dead
1573,dead
1574,dead
1575,dead
1576,alive
1577,dead
1578,alive
1579,alive
1580,alive
1581,dead
1582,alive
1583,dead
1584,alive
1585,dead
1586,alive
1587,alive
1588,dead
1589,dead
1590,dead
1591,dead
1592,dead
1593,dead
1594,dead
1595,dead
1596,dead
1597,dead
1598,dead
1599,dead
1600,dead
1601,dead
1602,dead
1603,dead
1604,dead
1605,dead
1606,dead
1607,dead
1608,dead
1609,dead
1610,dead
1611,dead
1612,dead
1613,dead
1614,dead
1615,dead
1616,alive
1617,alive
1618,dead
1619,alive
1620,alive
1621,dead
1622,dead
1623,alive
1624,alive
1625,dead
1626,alive
1627,alive
1628,alive
1629,dead
1630,dead
1631,dead
1632,dead
1633,dead
1634,dead
1635,dead
1636,alive
1637,alive
1638,dead
1639,dead
1640,dead
1641,dead
1642,dead
1643,dead
1644,dead
1645,dead
1646,dead
1647,dead
1648,dead
1649,dead
1650,dead
1651,dead
1652,dead
1653,dead
1654,dead
1655,dead
1656,dead
1657,dead
1658,dead
1659,dead
1660,dead
1661,dead
1662,dead
1663,dead
1664,dead
1665,dead
1666,dead
1667,dead
1668,dead
1669,dead
1670,dead
1671,dead
1672,dead
1673,dead
1674,dead
1675,dead
1676,dead
1677,dead
1678,dead
1679,alive
1680,dead
1681,dead
1682,dead
1683,alive
1684,alive
1685,dead
1686,dead
1687,dead
1688,alive
1689,alive
1690,dead
1691,dead
1692,dead
1693,dead
1694,dead
1695,dead
1696,dead
1697,dead
1698,dead
1699,dead
1700,dead
1701,dead
1702,dead
1703,dead
1704,alive
1705,alive
1706,dead
1707,dead
1708,dead
1709,dead
1710,dead
1711,dead
1712,dead
1713,dead
1714,dead
1715,dead
1716,alive
1717,alive
1718,alive
1719,dead
1720,dead
1721,dead
1722,dead
1723,dead
1724,dead
1725,dead
1726,dead
1727,alive
1728,alive
1729,dead
1730,dead
1731,alive
1732,alive
1733,dead
1734,alive
1735,alive
1736,dead
1737,dead
1738,alive
1739,dead
1740,dead
1741,dead
1742,dead
1743,dead
1744,dead
1745,dead
1746,dead
1747,dead
1748,dead
1749,dead
1750,dead
1751,dead
1752,dead
1753,dead
1754,alive
1755,alive
1756,dead
1757,dead
1758,dead
1759,dead
1760,dead
1761,dead
1762,dead
1763,dead
1764,dead
1765,dead
1766,alive
1767,dead
1768,dead
1769,dead
1770,dead
1771,alive
1772,alive
1773,dead
1774,dead
1775,dead
1776,alive
1777,dead
1778,alive
1779,alive
1780,alive
1781,dead
1782,alive
1783,dead
1784,dead
1785,alive
1786,dead
1787,dead
1788,dead
1789,dead
1790,alive
1791,dead
1792,dead
1793,dead
1794,dead
1795,dead
1796,dead
1797,dead
1798,dead
1799,dead
1800,dead
1801,dead
1802,dead
1803,dead
1804,dead
1805,dead
1806,dead
1807,dead
1808,dead
1809,dead
1810,dead
1811,dead
1812,dead
1813,dead
1814,dead
1815,dead
1816,alive
1817,dead
1818,alive
1819,alive
1820,alive
1821,alive
1822,dead
1823,dead
1824,dead
1825,alive
1826,alive
1827,dead
1828,alive
1829,dead
1830,alive
1831,dead
1832,dead
1833,alive
1834,alive
1835,alive
1836,dead
1837,dead
1838,dead
1839,alive
1840,alive
1841,dead
1842,dead
1843,dead
1844,dead
1845,dead
1846,dead
1847,dead
1848,dead
1849,dead
1850,dead
1851,dead
1852,dead
1853,dead
1854,dead
1855,dead
1856,dead
1857,dead
1858,dead
1859,dead
1860,dead
1861,dead
1862,dead
1863,dead
1864,dead
1865,dead
1866,dead
1867,alive
1868,dead
1869,dead
1870,dead
1871,dead
1872,dead
1873,dead
1874,alive
1875,dead
1876,alive
1877,dead
1878,alive
1879,dead
1880,dead
1881,dead
1882,dead
1883,dead
1884,dead
1885,dead
1886,dead
1887,dead
1888,dead
1889,dead
1890,dead
1891,dead
1892,dead
1893,dead
1894,dead
1895,dead
1896,dead
1897,dead
1898,dead
1899,dead
1900,dead
1901,dead
1902,dead
1903,dead
1904,dead
1905,dead
1906,dead
1907,dead
1908,dead
1909,dead
1910,dead
1911,dead
1912,dead
1913,dead
1914,dead
1915,dead
1916,dead
1917,dead
1918,alive
1919,dead
1920,alive
1921,alive
1922,alive
1923,dead
1924,dead
1925,dead
1926,dead
1927,dead
1928,dead
1929,alive
1930,alive
1931,dead
1932,alive
1933,alive
1934,dead
1935,dead
1936,dead
1937,dead
1938,dead
1939,dead
1940,dead
1941,dead
1942,dead
1943,dead
1944,dead
1945,dead
1946,dead
1947,alive
1948,alive
1949,dead
1950,dead
1951,dead
1952,dead
1953,dead
1954,dead
1955,dead
1956,dead
1957,dead
1958,dead
1959,dead
1960,dead
1961,dead
1962,dead
1963,dead
1964,dead
1965,dead
1966,dead
1967,dead
1968,dead
1969,alive
1970,alive
1971,dead
1972,alive
1973,dead
1974,alive
1975,alive
1976,dead
1977,dead
1978,dead
1979,alive
1980,alive
1981,dead
1982,alive
1983,alive
1984,dead
1985,dead
1986,dead
1987,dead
1988,dead
1989,dead
1990,dead
1991,dead
1992,dead
1993,dead
1994,dead
1995,dead
1996,dead
1997,alive
1998,alive
1999,dead
2000,dead
2001,dead
2002,dead
2003,dead
2004,dead
2005,dead
2006,dead
2007,dead
2008,dead
2009,dead
2010,dead
2011,dead
2012,dead
2013,dead
2014,dead
2015,dead
2016,dead
2017,dead
2018,dead
2019,dead
2020,dead
2021,dead
2022,dead
2023,alive
2024,dead
2025,alive
2026,dead
2027,dead
2028,dead
2029,dead
2030,dead
2031,dead
2032,dead
2033,dead
2034,dead
2035,dead
2036,dead
2037,dead
2038,dead
2039,dead
2040,dead
2041,dead
2042,dead
2043,dead
2044,dead
2045,dead
2046,dead
2047,dead
2048,dead
2049,dead
2050,dead
2051,dead
2052,dead
2053,dead
2054,dead
2055,dead
2056,dead
2057,dead
2058,dead
2059,dead
2060,dead
2061,dead
2062,dead
2063,dead
2064,dead
2065,dead
2066,dead
2067,dead
2068,dead
2069,dead
2070,dead
2071,dead
2072,dead
2073,dead
2074,dead
2075,dead
2076,dead
2077,dead
2078,dead
2079,dead
2080,dead
2081,dead
2082,dead
2083,dead
2084,dead
2085,dead
2086,dead
2087,dead
2088,dead
2089,dead
2090,dead
2091,dead
2092,dead
2093,dead
2094,dead
2095,dead
2096,dead
2097,dead
2098,dead
2099,dead
2100,dead
2101,dead
2102,dead
2103,dead
2104,dead
2105,dead
2106,dead
2107,dead
2108,dead
2109,dead
2110,dead
2111,dead
2112,dead
2113,dead
2114,dead
2115,dead
2116,dead
2117,dead
2118,dead
2119,dead
2120,dead
2121,dead
2122,dead
2123,dead
2124,dead
2125,dead
2126,dead
2127,dead
2128,dead
2129,dead
2130,dead
2131,dead
2132,dead
2133,dead
2134,dead
2135,dead
2136,dead
2137,dead
2138,dead
2139,dead
2140,dead
2141,dead
2142,dead
2143,dead
2144,dead
2145,dead
2146,dead
2147,dead
2148,dead
2149,dead
2150,dead
2151,dead
2152,dead
2153,dead
2154,dead
2155,dead
2156,dead
2157,dead
2158,dead
2159,dead
2160,dead
2161,dead
2162,dead
2163,dead
2164,dead
2165,dead
2166,dead
2167,dead
2168,dead
2169,dead
2170,dead
2171,dead
2172,dead
2173,dead
2174,dead
2175,dead
2176,dead
2177,dead
2178,dead
2179,dead
2180,dead
2181,dead
2182,dead
2183,dead
2184,dead
2185,dead
2186,dead
2187,dead
2188,dead
2189,dead
2190,dead
2191,dead
2192,dead
2193,dead
2194,dead
2195,dead
2196,dead
2197,dead
2198,dead
2199,dead
2200,dead
2201,dead
2202,dead
2203,dead
2204,dead
2205,dead
2206,dead
2207,dead
2208,dead
2209,dead
2210,dead
2211,dead
2212,dead
2213,dead
2214,dead
2215,dead
2216,dead
2217,dead
2218,dead
2219,dead
2220,dead
2221,dead
2222,dead
2223,dead
2224,dead
2225,dead
2226,dead
2227,dead
2228,dead
2229,dead
2230,dead
2231,dead
2232,dead
2233,dead
2234,dead
2235,dead
2236,dead
2237,dead
2238,dead
2239,dead
2240,dead
2241,dead
2242,dead
2243,dead
2244,dead
2245,dead
2246,dead
2247,dead
2248,dead
2249,dead
2250,dead
2251,dead
2252,dead
2253,dead
2254,dead
2255,dead
2256,alive
2257,dead
2258,dead
2259,dead
2260,dead
2261,dead
2262,alive
2263,dead
2264,dead
2265,dead
2266,dead
2267,dead
2268,dead
2269,dead
2270,dead
2271,dead
2272,dead
2273,dead
2274,dead
2275,dead
2276,dead
2277,dead
2278,dead
2279,dead
2280,dead
2281,dead
2282,dead
2283,dead
2284,dead
2285,dead
2286,dead
2287,dead
2288,dead
2289,dead
2290,dead
2291,dead
2292,dead
2293,dead
2294,dead
2295,dead
2296,dead
2297,dead
2298,dead
2299,dead
2300,dead
2301,dead
2302,dead
2303,dead
2304,dead
2305,alive
2306,dead
2307,alive
2308,dead
2309,dead
2310,dead
2311,alive
2312,dead
2313,alive
2314,dead
2315,dead
2316,dead
2317,dead
2318,dead
2319,dead
2320,dead
2321,dead
2322,dead
2323,dead
2324,dead
2325,dead
2326,dead
2327,dead
2328,dead
2329,dead
2330,dead
2331,dead
2332,dead
2333,dead
2334,dead
2335,dead
2336,dead
2337,dead
2338,dead
2339,dead
2340,dead
2341,dead
2342,dead
2343,dead
2344,dead
2345,dead
2346,dead
2347,dead
2348,dead
2349,dead
2350,dead
2351,dead
2352,dead
2353,dead
2354,dead
2355,dead
2356,alive
2357,dead
2358,dead
2359,dead
2360,dead
2361,dead
2362,alive
2363,dead
2364,dead
2365,dead
2366,dead
2367,dead
2368,dead
2369,dead
2370,dead
2371,dead
2372,dead
2373,dead
2374,dead
2375,dead
2376,dead
2377,dead
2378,dead
2379,dead
2380,dead
2381,dead
2382,dead
2383,dead
2384,dead
2385,dead
2386,dead
2387,dead
2388,alive
2389,alive
2390,dead
2391,dead
2392,dead
2393,dead
2394,dead
2395,dead
2396,dead
2397,alive
2398,alive
2399,dead
2400,dead
2401,dead
2402,dead
2403,dead
2404,dead
2405,dead
2406,dead
2407,dead
2408,dead
2409,dead
2410,dead
2411,dead
2412,dead
2413,dead
2414,dead
2415,dead
2416,dead
2417,dead
2418,dead
2419,dead
2420,dead
2421,dead
2422,dead
2423,dead
2424,dead
2425,dead
2426,dead
2427,dead
2428,dead
2429,dead
2430,dead
2431,dead
2432,dead
2433,dead
2434,dead
2435,dead
2436,dead
2437,dead
2438,alive
2439,alive
2440,dead
2441,dead
2442,dead
2443,dead
2444,dead
2445,dead
2446,dead
2447,alive
2448,alive
2449,dead
2450,dead
2451,dead
2452,dead
2453,dead
2454,dead
2455,dead
2456,dead
2457,dead
2458,dead
2459,dead
2460,dead
2461,dead
2462,dead
2463,dead
2464,dead
2465,dead
2466,dead
2467,dead
2468,dead
2469,dead
2470,dead
2471,dead
2472,dead
2473,dead
2474,dead
2475,dead
2476,dead
2477,dead
2478,dead
2479,dead
2480,dead
2481,dead
2482,dead
2483,dead
2484,dead
2485,dead
2486,dead
2487,dead
2488,dead
2489,dead
2490,dead
2491,dead
2492,dead
2493,dead
2494,dead
2495,dead
2496,dead
2497,dead
2498,dead
2499,dead
